store_id,메뉴명,가격
1,초코콕콕쿠키,"3,800원"
1,넛츠콕콕쿠키,"3,800원"
1,미니초코콕콕쿠키,"2,200원"
1,미니넛츠콕콕쿠키,"2,200원"
1,팥절미 컵빙수(L),"7,000원"
1,통단팥 가득 인절미 빙수(우유),"12,000원"
1,통단팥 가득 인절미 빙수(얼음),"12,000원"
1,애플망고 빙수(망고),"12,500원"
1,애플망고 빙수(얼음),"12,500원"
1,와르르 베리베리빙수(우유),"13,500원"
1,와르르 베리베리빙수(얼음),"13,500원"
1,[세트]흑미식빵(대) 콩팥브레드 조청왕꽈배기,"19,000원"
1,[세트]흑미식빵(중) 콩팥브레드(half) 조청왕꽈배기,"14,500원"
1,아이스아메리카노＋B.E.L.T 샌드위치,"10,100원"
1,아이스아메리카노＋리얼브라우니,"6,800원"
1,BELT샌드위치,"7,500원"
1,고단백치킨페스토곡물샌드위치,"7,800원"
1,쉬림프에그마요샌드위치,"7,600원"
1,에그튜나 샌드위치,"7,500원"
1,매콤치킨랩,"7,500원"
1,크랜베리치킨 베이글 샌드위치,"7,200원"
1,에그쏙 텐더 샌드위치,"7,500원"
1,고소한 햄치즈 에그 샌드위치,"7,500원"
1,레드타코치킨 샌드위치,"7,000원"
1,리코타 그릴치킨 샐러드,"8,900원"
1,통밀크랜베리치킨샌드위치,"7,200원"
1,통밀후레쉬샌드위치,"7,000원"
1,콥샐러드,"8,900원"
1,V.E.L.T샌드위치,"7,500원"
1,쉬림프에그샐러드（랜치）,"8,500원"
1,고단백치킨&아보카도샌드위치,"7,800원"
1,반숙란 샌드위치,"7,600원"
1,햄&포테이토샐러드샌드위치,"7,500원"
1,단.계.감. 모닝롤 샌드위치,"7,500원"
1,소불고기누들샐러드,"8,900원"
1,고소한 곡물식빵,"4,900원"
1,데일리우유식빵,"3,900원"
1,그대로 구워먹는 꿀 토스트 식빵,"5,800원"
1,착한빵식 통밀빵,"4,900원"
1,기본좋은 소버식빵,"4,800원"
1,고단백현미식빵,"3,900원"
1,고단백하루견과곡물브레드,"6,500원"
1,콩팥 담뿍 브레드(Half),"3,500원"
1,마구마구 밤식빵（대）,"7,500원"
1,마구마구 밤식빵（소）,"4,300원"
1,폭신폭신우유브레드,"4,200원"
1,뚜레쥬르가 만든 딸기잼(400g),"9,900원"
1,뚜레쥬르가 만든 딸기잼(320g),"8,500원"
1,뚜레쥬르가 만든 블루베리잼(320g),"9,900원"
1,기본좋은 쌀 베이글,"3,200원"
1,기본좋은 올리브 베이글,"3,300원"
1,필라델피아크림치즈플레인,"7,200원"
1,2배더진해진 순진우유식빵,"5,800원"
1,호박패스트리식빵,"6,900원"
1,生生생크림식빵,"5,700원"
1,순수한 맛 순우유롤 （봉）,"5,600원"
1,뚜레쥬르가 만든 딸기잼(130g),"4,800원"
1,기본좋은 세서미 베이글,"3,300원"
1,충남예산 쪽파&베이컨 크림치즈,"2,900원"
1,블루베리 크림치즈,"2,900원"
1,메이플피칸 크림치즈,"2,600원"
1,연유퐁당밀크브레드（대）,"6,000원"
1,연유퐁당밀크브레드（소）,"3,200원"
1,순진우유크림빵,"2,700원"
1,순진 크림치즈빵,"2,900원"
1,빵속에리얼초코,"2,900원"
1,슈크림빵,"2,100원"
1,매직모카크림빵,"5,900원"
1,카스테라우유크림볼,"5,100원"
1,클래식 딸기잼 맘모스,"6,200원"
1,마담 얼그레이 크림번,"3,800원"
1,밤이 듬뿍 맘모스(소),"3,700원"
1,사르르 고구마케이크 빵,"3,800원"
1,후레쉬크림빵,"2,100원"
1,부드러운후레쉬크림샌드빵,"6,700원"
1,카페모카크림빵（소）,"4,500원"
1,리얼초코소라빵,"3,000원"
1,까까웨뜨,"2,300원"
1,햄야채롤（6개입）,"4,500원"
1,핫도그 패스트리,"3,900원"
1,NEW고소한후랑크소시지,"3,600원"
1,NEW 정통고로케,"3,200원"
1,미니햄치즈롤 （10개입／봉）,"4,800원"
1,낙엽소시지브레드,"3,500원"
1,크로크무슈,"3,300원"
1,피자토스트,"2,800원"
1,소시지쌍쌍브레드,"3,200원"
1,NEW어니언소시지포카치아,"3,100원"
1,바삭 몬테크리스토 （1／2）,"3,700원"
1,추억의 사라다고로케,"3,800원"
1,NEW 김치고로케,"3,200원"
1,NEW 바비큐치킨고로케,"3,200원"
1,오리지널 크라상,"2,800원"
1,카라멜애플파이,"3,400원"
1,새콤달콤유자파이,"3,400원"
1,한 장씩 뜯어먹는 32겹 브레드,"6,500원"
1,패스트리에 빠진 에그푸딩,"3,800원"
1,몽블랑의 정석,"6,300원"
1,사르르 미니 리본파이(6개입/직영전용),"4,200원"
1,남해 마늘로 만든 갈릭 퐁당 브레드（소）,"3,400원"
1,고구마 소보로,"3,600원"
1,소금버터롤,"2,800원"
1,치즈방앗간（3개）,"4,500원"
1,깨찰빵,"1,800원"
1,단팥빵,"2,100원"
1,소보로빵,"2,100원"
1,오리지널 커피번,"3,300원"
1,곰돌이 푸_부드러운 카스테라,"2,900원"
1,완두앙금빵,"2,100원"
1,크림치즈월넛브레드,"6,000원"
1,카페모카빵（소）,"3,800원"
1,미니치즈롤（봉）,"4,900원"
1,초코마카롱도넛,"2,500원"
1,더 쫄깃해진 그때 그 도나쓰(5개입),"4,700원"
1,쫄깃한 찹쌀도넛,"2,300원"
1,옛날 꽈배기 도넛,"2,100원"
1,남해 마늘로 만든 갈릭 퐁당 브레드（대）,"5,800원"
1,앙버터 소금버터롤,"4,700원"
1,에그마요 소금버터롤,"4,500원"
1,바삭 마늘빵(5개입),"3,200원"
1,프랑스 바게트,"4,900원"
1,호두 연유 바게트,"4,900원"
1,아샷추 라지 (ICED),"4,500원"
1,그랑드 콜드브루,"4,400원"
1,그랑드 콜드브루라떼,"5,000원"
1,그랑드 콜드브루 연유라떼,"5,200원"
1,디카페인 콜드브루,"4,400원"
1,디카페인 콜드브루 라떼,"5,000원"
1,그랑드카페 아메리카노（HOT）,"3,800원"
1,그랑드카페 아이스아메리카노,"3,800원"
1,카페라떼（HOT）,"4,200원"
1,아이스카페라떼,"4,200원"
1,카라멜마끼아또（HOT）,"4,800원"
1,아이스카라멜마끼아또,"4,800원"
1,바닐라라떼 （HOT）,"4,800원"
1,아이스바닐라라떼,"4,800원"
1,연유크림라떼 HOT,"4,800원"
1,연유크림라떼 ICE,"4,800원"
1,딸기라떼,"4,300원"
1,사르르 딸기 쉐이크,"5,300원"
1,사르르 우유 쉐이크,"5,100원"
1,사르르커피쉐이크,"5,500원"
1,딸기 스무디,"5,300원"
1,망고 스무디,"5,300원"
1,레몬에이드 （레귤러）,"4,500원"
1,자몽에이드（레귤러）,"4,500원"
1,복숭아아이스티（레귤러）,"3,800원"
1,뚜레쥬르오렌지주스（180ml）,"2,700원"
1,뚜레쥬르가 만든 사과주스,"2,700원"
1,분다버그 （핑크레이프푸르트）,"5,200원"
1,파인트 아이스크림,"9,900원"
1,미니컵 아이스크림,"3,700원"
1,초코청크머핀,"4,500원"
1,까망쿠키속리얼말차브라우니,"3,700원"
1,오리지널 까눌레,"3,200원"
1,버터쿠키,"7,000원"
1,버터샤브레,"7,000원"
1,아몬드밀크 초코볼,"12,000원"
1,한입 우리콩 두부과자,"3,000원"
1,초코칩스콘,"4,700원"
1,호두파이(조각),"4,800원"
1,초코청크파운드（Plant Based）,"4,900원"
1,레몬 티케이크,"2,900원"
1,피스타치오 티케이크,"2,900원"
1,퐁당 리얼 쇼콜라,"2,900원"
1,레몬 케이크,"3,200원"
1,베이비슈（3개）,"4,500원"
1,쇼콜라갸또（조각）,"6,300원"
1,클래식 오브 치즈케이크（조각）,"6,300원"
1,까망쿠키 치즈(조각),"6,300원"
1,쇼콜라 생크림(조각),"6,700원"
1,쁘띠복숭아케이크,"8,300원"
1,쁘띠한라봉&오렌지케이크,"8,300원"
1,쁘띠베리쇼콜라갸또,"8,300원"
1,쁘띠 딸기 생크림 케이크,"8,300원"
1,쁘띠 자몽 생크림 케이크,"8,300원"
1,초코가나슈 뚱카롱,"3,600원"
1,리얼브라우니,"3,500원"
1,치즈 브라우니,"3,600원"
1,폭신하고 촉촉한 미니치즈케이크,"8,900원"
1,부드럽고 진한 미니초코케이크,"8,900원"
1,깡총핑이 좋아하는 미니샌드 스트로베리,"2,500원"
1,빛나핑이 좋아하는 미니샌드 연유,"2,500원"
1,우리쌀 롤케이크,"14,000원"
1,클래식롤케이크,"16,000원"
1,클래식딸기잼롤케이크,"16,000원"
1,블루베리 잼&크림 롤케이크,"16,000원"
1,잔망루피피치롤케이크,"17,000원"
1,벌꿀 카스테라,"16,000원"
1,제주첫물녹차카스테라,"16,000원"
1,고소한 우리쌀 카스테라,"17,000원"
1,솔티드 버터 파운드,"16,000원"
1,프렌치 쿠키세트（대）,"34,000원"
1,세가지맛 양갱세트,"22,000원"
1,캐런스버터쿠키(454g),"15,000원"
1,캐런스버터쿠키(908g),"26,000원"
1,요거트 웨이퍼 샌드,"21,000원"
1,라즈베리 웨이퍼 샌드,"21,000원"
1,블루베리 요거트 웨이퍼샌드,"21,000원"
1,랑그드샤쿠키세트,"21,000원"
1,모카 롤케이크,"16,000원"
1,딸기 피스타치오 롤케이크,"18,000원"
1,THE 파운드,"17,000원"
1,고소한 호두 파운드,"17,000원"
1,초코찰떡파이 검은깨,"10,900원"
1,호두파이(홀),"27,000원"
1,웨이퍼롤 기프트 세트,"18,000원"
1,우리밀전병세트,"33,000원"
1,벨지안 프랄린,"15,000원"
1,골든씨 씨쉘초콜릿(대),"10,000원"
1,벨지안 씨쉘,"6,000원"
1,벨지안 하트 솔티드 브라우니,"6,000원"
1,벨지안 씨쉘 크리미 바닐라,"15,000원"
1,카파렐 헤이즐넛 시그니처 콜렉션,"15,000원"
1,카파렐 헤이즐넛 시그니처 콜렉션 다크,"15,000원"
1,아벨로 밀크 헤이즐넛 초콜릿(하트형) 8구,"10,500원"
1,아벨로 밀크 헤이즐넛 초콜릿 12구,"14,000원"
1,콤파스민트캔디(그린페퍼민트)_20g,"4,500원"
1,콤파스민트캔디(옐로우레몬)_20g,"4,500원"
1,콤파스민트캔디(와일드베리)_20g,"4,500원"
1,캐빈디쉬하비캔디(트로피칼),"5,800원"
1,벨지안 크림브륄레,"15,000원"
1,골든씨 씨쉘초콜릿(소),"6,700원"
1,칼파제르 초콜릿(밀크)_150g,"8,400원"
1,바찌 초콜릿(다크),"4,500원"
1,바찌 초콜릿(밀크),"4,500원"
1,칼파제르 초콜릿(다크),"8,500원"
1,칼파제르 초콜릿(베리 셀렉션),"8,500원"
1,아벨로 밀크 헤이즐넛 초콜릿 20구,"22,000원"
1,부샤드 나폴린탄 다크72 초콜릿틴_180g,"18,900원"
1,부샤드 나폴린탄 카라멜&씨솔트 초콜릿틴_180g,"18,900원"
2,속초명가닭강정,"21,000원"
2,매직버터치킨（보통맛／매운맛）,"21,000원"
2,1마리 골라먹는 3가지맛세트,"23,000원"
2,2마리 골라먹는 3가지맛세트,"32,000원"
2,1마리 반반치킨,"19,000원"
2,1마리 골라먹는 3가지맛세트,"23,000원"
2,2마리 골라먹는 3가지맛세트,"32,000원"
2,매직버터치킨（보통맛／매운맛）,"21,000원"
2,1마리 반반치킨,"19,000원"
2,간장치킨,"20,000원"
2,양념치킨,"20,000원"
2,속초명가닭강정,"21,000원"
2,파닭치킨,"21,000원"
2,토마토칠리치킨,"21,000원"
2,무섭게 매운양념 악마치킨,"21,000원"
2,매운불맛양념치킨,"21,000원"
2,까르보나라 치킨,"21,000원"
2,청양마요치킨,"21,000원"
2,치뿌린치킨,"21,000원"
2,마늘치킨,"21,000원"
2,탕수치킨,"21,000원"
2,바삭후라이드,"18,000원"
2,치킨꿔바로우,"18,000원"
2,1마리 3가지맛세트 오리지널,"23,000원"
2,1마리 3가지맛세트 단짠의 최고봉,"23,500원"
2,1마리 3가지맛세트 양념의 파무쳐,"23,500원"
2,2마리치킨세트,"29,000원"
2,2마리 3가지맛세트 오리지널,"32,000원"
2,2마리 3가지맛세트 단짠의 최고봉,"32,000원"
2,2마리 3가지맛세트 양념에 파무쳐,"32,000원"
2,2마리 3가지맛세트 이탈리안세트,"32,000원"
2,2마리 3가지맛세트 레볼루션세트,"32,000원"
2,리틀꿔바로우,"6,000원"
2,디디킹치즈볼 ( 5개 ),"5,000원"
2,크림치즈볼（5개）,"5,000원"
2,"크림치즈볼（5개）,","5,000원"
2,치즈스틱（2개）¸,"2,000원"
2,치즈스틱（5개）,"5,000원"
2,새우링（5개）,"5,000원"
2,양념소떡,"3,000원"
2,매운불맛소떡,"3,000원"
2,후루룩떡볶이（소）,"6,000원"
2,폭탄감자,"5,000원"
2,케이준양념감자,"5,000원"
2,김말이（6개）,"3,000원"
2,삼각잡채만두（6개）,"3,000원"
2,떡사리,"2,000원"
2,치킨무,500원
2,1회용 머스타드소스,500원
2,양념치킨소스,500원
2,파닭소스,"1,000원"
2,무섭게 매운 악마소스,500원
2,콜라 1.25L로 변경,"2,500원"
2,콜라 1.25L 추가,"3,000원"
2,케이준양념감자.,"5,000원"
3,베이컨 에그 맥그리들 세트,"7,000원"
3,소시지 에그 맥그리들 세트,"7,300원"
3,베이컨 토마토 에그 머핀 세트,"7,000원"
3,에그 맥머핀™ 세트,"5,800원"
3,베이컨 에그 맥머핀™ 세트,"5,900원"
3,소시지 에그 맥머핀™ 세트,"6,200원"
3,치킨 치즈 머핀 세트,"7,000원"
3,디럭스 브렉퍼스트 세트,"7,500원"
3,핫케익 3조각 세트,"5,700원"
3,딸기잼 추가,200원
3,핫케익 시럽 추가,400원
3,핫케익 버터 추가,300원
3,베이컨 에그 맥그리들,"5,200원"
3,소시지 에그 맥그리들,"5,500원"
3,베이컨 토마토 에그 머핀,"4,800원"
3,에그 맥머핀™,"3,800원"
3,베이컨 에그 맥머핀™,"4,400원"
3,소시지 에그 맥머핀™,"4,800원"
3,치킨 치즈 머핀,"4,700원"
3,디럭스 브렉퍼스트,"6,000원"
3,핫케익 2조각,"3,600원"
3,핫케익 3조각,"4,100원"
3,상하이 치킨 스낵랩,"4,300원"
3,코울슬로,"2,700원"
3,골든 모짜렐라 치즈스틱 4조각,"5,300원"
3,골든 모짜렐라 치즈스틱 2조각,"3,600원"
3,해쉬 브라운,"2,600원"
3,오레오 맥플러리Ⓡ,"4,300원"
3,해피밀 베이컨 에그 맥머핀,"5,800원"
3,해피밀 소시지 에그 맥머핀,"5,800원"
3,해피밀 에그 맥머핀™,"5,800원"
3,해피밀 핫케익,"5,800원"
3,피치 아이스티 미디엄,"3,600원"
3,피치 아이스티 라지,"4,100원"
3,망고 피치 아이스티 미디엄,"4,100원"
3,망고 피치 아이스티 라지,"4,600원"
3,바닐라 라떼 미디엄,"4,500원"
3,바닐라 라떼 라지,"5,000원"
3,아이스 바닐라 라떼 미디엄,"4,500원"
3,아이스 바닐라 라떼 라지,"5,000원"
3,코카 콜라Ⓡ 미디엄,"2,600원"
3,코카 콜라Ⓡ 라지,"3,100원"
3,코카 콜라Ⓡ 제로 미디엄,"2,600원"
3,코카 콜라Ⓡ 제로 라지,"3,100원"
3,환타Ⓡ 미디엄,"2,600원"
3,환타Ⓡ 라지,"3,100원"
3,스프라이트Ⓡ 미디엄,"2,600원"
3,스프라이트Ⓡ 라지,"3,100원"
3,카페라떼 미디엄,"4,000원"
3,카페라떼 라지,"4,500원"
3,카푸치노 미디엄,"4,000원"
3,카푸치노 라지,"4,500원"
3,아메리카노 미디엄,"3,300원"
3,아메리카노 라지,"3,800원"
3,드립 커피 미디엄,"2,900원"
3,드립 커피 라지,"3,400원"
3,아이스 드립 커피 （시럽없음） 미디엄,"2,900원"
3,아이스 드립 커피 （시럽없음） 라지,"3,400원"
3,아이스 아메리카노（시럽없음） 미디엄,"3,300원"
3,아이스 아메리카노（시럽없음） 라지,"3,800원"
3,아이스 카페라떼（시럽없음） 미디엄,"4,000원"
3,아이스 카페라떼（시럽없음） 라지,"4,500원"
3,딸기 쉐이크 미디엄,"3,500원"
3,초코 쉐이크 미디엄,"3,500원"
3,바닐라 쉐이크 미디엄,"3,500원"
4,실속세트 1인,"18,000원"
4,실속세트 2인,"30,000원"
4,한우 소불고기 1인,"34,000원"
4,한우 소불고기 2인,"46,000원"
4,수육 세트,"72,000원"
4,소갈비찜 세트,"72,000원"
4,스페셜 세트,"121,000원"
4,찐~한 牛(우)사골 ‘설렁탕’,"12,000원"
4,맛과 양이 UP '특설렁탕',"15,000원"
4,[신메뉴] 매콤 해장 한 그릇 '얼큰설렁탕',"13,000원"
4,부드럽고 연한 프리미엄'갈비탕',"22,000원"
4,쫀득한 콜라겐 듬뿍 '도가니탕',"23,000원"
4,원기회복 스태미나 '꼬리곰탕',"25,000원"
4,영계 한 마리가 통으로 '사골 삼계탕',"18,000원"
4,한우 등심으로 풍미 가득 '한우 소불고기',"24,000원"
4,"꼬리, 양지, 도가니 모듬 ‘수육’","62,000원"
4,비법 양념으로 부드럽고 진한 ‘소갈비찜’,"62,000원"
4,얇은 피에 꽉찬 소 '교자만두',"7,000원"
4,공기밥 (210g),"1,500원"
4,국수사리 (2개),"2,000원"
4,깍두기 (사이즈업) 230g,"3,000원"
4,겉절이(상추),"2,000원"
4,육수페트병(500mL),"4,500원"
4,육수페트병(1000mL),"7,900원"
4,펩시콜라 355mL,"2,000원"
4,펩시콜라(제로) 355mL,"2,000원"
4,칠성사이다 355mL,"2,000원"
4,칠성사이다(제로) 355mL,"2,000원"
4,탐스 파인애플 355ml,"2,000원"
4,탐스 오렌지 355ml,"2,000원"
4,생수 500ml,600원
5,딸기 연유라떼,"4,800원"
5,(아이스)아메리카노,"2,500원"
5,（아이스）바닐라딥라떼,"4,000원"
5,（아이스）카라멜마끼야또,"4,000원"
5,(아이스)헤이즐넛 아메리카노,"3,000원"
5,드래곤스무디 소다,"5,000원"
5,드래곤스무디 망고,"5,000원"
5,드래곤스무디 레몬,"4,800원"
5,드래곤스무디 요거트,"4,800원"
5,딸기라떼,"4,000원"
5,딸기요거트스무디,"4,400원"
5,딸기 연유라떼,"4,800원"
5,딸기쿠키프라페,"5,000원"
5,（아이스）아인슈페너,"4,000원"
5,(아이스)말차 아인슈페너,"4,000원"
5,(아이스)판단 피스타치오 카페라떼,"4,400원"
5,(핫)판단 피스타치오 카페라떼,"4,400원"
5,(아이스)판단 코코넛 카페라떼,"4,400원"
5,(핫)판단 코코넛 카페라떼,"4,400원"
5,수박주스,"4,800원"
5,수박라떼,"4,300원"
5,수박멜론크러쉬,"4,800원"
5,(아이스)아메리카노,"2,500원"
5,（핫）아메리카노,"2,000원"
5,（아이스）카페라떼,"3,500원"
5,（핫）카페라떼,"3,500원"
5,（아이스）오트카페라떼,"4,300원"
5,（핫）오트카페라떼,"4,300원"
5,（아이스）믹스커피,"3,000원"
5,（핫）믹스커피,"3,000원"
5,（아이스）바닐라딥라떼,"4,000원"
5,（핫）바닐라딥라떼,"4,000원"
5,（아이스）헤이즐넛딥라떼,"4,000원"
5,（핫）헤이즐넛딥라떼,"4,000원"
5,(아이스)코코넛라떼,"4,000원"
5,(핫)코코넛라떼,"4,000원"
5,（아이스）연유라떼,"4,000원"
5,（핫）연유라떼,"4,000원"
5,（아이스）카라멜마끼야또,"4,000원"
5,（핫）카라멜마끼야또,"4,000원"
5,（아이스）카페모카,"4,000원"
5,（핫）카페모카,"4,000원"
5,(아이스)아이스크림라떼,"4,400원"
5,(아이스)꿀 아메리카노,"3,000원"
5,(핫)꿀 아메리카노,"2,500원"
5,(아이스)바닐라 아메리카노,"3,000원"
5,(핫)바닐라 아메리카노,"2,500원"
5,(아이스)헤이즐넛 아메리카노,"3,000원"
5,(핫)헤이즐넛 아메리카노,"2,500원"
5,(아이스)흑당 아메리카노,"3,000원"
5,(핫)흑당 아메리카노,"2,500원"
5,아샷추,"4,000원"
5,콜드브루,"3,800원"
5,콜드브루라떼,"4,300원"
5,바닐라크림콜드브루,"4,500원"
5,헤이즐넛크림콜드브루,"4,500원"
5,콜드브루500ml,"12,000원"
5,디카페인 (아이스)아메리카노,"3,300원"
5,디카페인 (핫)아메리카노,"2,800원"
5,디카페인 (아이스)카페라떼,"4,300원"
5,디카페인 (핫)카페라떼,"4,300원"
5,디카페인 (아이스)오트카페라떼,"5,100원"
5,디카페인 (핫)오트카페라떼,"5,100원"
5,디카페인 (아이스)바닐라딥라떼,"4,800원"
5,디카페인 (핫)바닐라딥라떼,"4,800원"
5,디카페인 (아이스)헤이즐넛딥라떼,"4,800원"
5,디카페인 (핫)헤이즐넛딥라떼,"4,800원"
5,디카페인 (아이스)코코넛라떼,"4,800원"
5,디카페인 (핫)코코넛라떼,"4,800원"
5,디카페인 (아이스)연유라떼,"4,800원"
5,디카페인 (핫)연유라떼,"4,800원"
5,디카페인 (아이스)카라멜마끼아또,"4,800원"
5,디카페인 (핫)카라멜마끼아또,"4,800원"
5,디카페인 (아이스)카페모카,"4,800원"
5,디카페인(핫)카페모카,"4,800원"
5,디카페인(아이스)아이스크림라떼,"5,200원"
5,디카페인(아이스)아인슈페너,"4,800원"
5,디카페인(아이스)꿀 아메리카노,"3,800원"
5,디카페인(핫)꿀 아메리카노,"3,300원"
5,디카페인(아이스)바닐라 아메리카노,"3,800원"
5,디카페인(핫)바닐라 아메리카노,"3,300원"
5,디카페인(아이스)헤이즐넛 아메리카노,"3,800원"
5,디카페인(핫)헤이즐넛 아메리카노,"3,300원"
5,디카페인(아이스)흑당 아메리카노,"3,800원"
5,디카페인(핫)흑당 아메리카노,"3,300원"
5,디카페인 아샷추,"4,300원"
5,디카페인 콜드브루,"3,800원"
5,디카페인 콜드브루라떼,"4,300원"
5,디카페인 바닐라크림콜드브루,"4,500원"
5,디카페인 헤이즐넛크림콜드브루,"4,500원"
5,디카페인 에스프레소쉐이크,"5,200원"
5,디카페인콜드브루500ml,"12,000원"
5,(아이스)저당 바닐라딥라떼,"4,000원"
5,(핫)저당 바닐라딥라떼,"4,000원"
5,(아이스)저당 믹스커피,"3,000원"
5,(핫)저당 믹스커피,"3,000원"
5,(아이스)저당 코코넛라떼,"4,000원"
5,(핫)저당 코코넛라떼,"4,000원"
5,(아이스)저당 카페모카,"4,000원"
5,(핫)저당 카페모카,"4,000원"
5,저당 미숫가루,"3,500원"
5,(아이스)저당 미숫가루라떼,"4,000원"
5,(아이스)저당 초코라떼,"4,000원"
5,(핫)저당 초코라떼,"4,000원"
5,(아이스)저당 말차라떼,"4,000원"
5,(핫)저당 말차라떼,"4,000원"
5,저당 코코넛커피프라페,"5,000원"
5,저당 플레인요거트스무디,"4,400원"
5,저당 딸기요거트스무디,"4,400원"
5,저당 블루베리요거트스무디,"4,400원"
5,저당 망고요거트스무디,"4,400원"
5,（아이스）로얄밀크티,"4,000원"
5,（핫）로얄밀크티,"4,000원"
5,미숫가루,"3,500원"
5,흑설탕버블티,"4,400원"
5,타로버블티,"4,400원"
5,（아이스）미숫가루라떼,"4,000원"
5,(아이스)말차라떼,"4,000원"
5,(핫)말차라떼,"4,000원"
5,（아이스）초코라떼,"4,000원"
5,（핫）초코라떼,"4,000원"
5,(아이스)멜팅초코,"4,400원"
5,(핫)멜팅초코,"4,400원"
5,(아이스)율무오트라떼,"4,400원"
5,(핫)율무오트라떼,"4,400원"
5,애플과채주스,"4,800원"
5,오렌지과채주스,"4,800원"
5,체리콕,"4,400원"
5,크림소다,"4,400원"
5,메론소다,"4,400원"
5,애플망고에이드,"4,400원"
5,자몽에이드,"4,400원"
5,레몬에이드,"4,400원"
5,밸런스쉐이크밀 바나나,"4,000원"
5,밸런스쉐이크밀 초코,"4,000원"
5,밸런스쉐이크밀 딸기,"4,000원"
5,블루베리요거트스무디,"4,400원"
5,망고요거트스무디,"4,400원"
5,플레인요거트스무디,"4,400원"
5,초코쉐이크,"4,400원"
5,밀크쉐이크,"4,400원"
5,에스프레소쉐이크,"4,400원"
5,자두피치크러쉬,"4,700원"
5,망고패션크러쉬,"4,700원"
5,쿠키앤크림프라페,"4,400원"
5,자바칩프라페,"4,400원"
5,율무프라페,"4,400원"
5,코코초코프라페,"4,400원"
5,코코밀크프라페,"4,400원"
5,코코넛커피프라페,"5,000원"
5,말차프라페,"4,400원"
5,복숭아아이스티,"3,500원"
5,（아이스）리치캐모마일,"3,000원"
5,（핫）리치캐모마일,"3,000원"
5,（아이스）청귤얼그레이,"3,000원"
5,（핫）청귤얼그레이,"3,000원"
5,（아이스）트리플민트,"3,000원"
5,（핫）트리플민트,"3,000원"
5,（아이스）애플히비스커스,"3,000원"
5,（핫）애플히비스커스,"3,000원"
5,（아이스）허니유자티,"4,000원"
5,（핫）허니유자티,"4,000원"
5,（아이스）허니자몽티,"4,000원"
5,（핫）허니자몽티,"4,000원"
5,（아이스）허니레몬티,"4,000원"
